"","type","name","lat","lon"
"1853","restaurant","BLACKTHORN 51",44.676227,-73.445763
"1854","restaurant","SWEETS BAKERY",40.699843,-73.446651
"1855","restaurant","POPEYES LOUISIANA KITCHEN",40.699843,-73.446651
"1856","restaurant","COCOA BAR",44.697799,-73.453617
"1857","restaurant","PIG AND KHAO",44.697947,-73.454948
"1858","restaurant","DOS TOROS",44.698414,-73.456777
"1859","restaurant","DAVE'S HOAGIES",44.048898,-73.457643
"1860","restaurant","COFFEE NOOK",44.684945,-73.458337
"1861","restaurant","GREAT WALL CHINESE RESTAURANT",44.049656,-73.458745
"1862","restaurant","QUEEN",44.698235,-73.458791
"1863","restaurant","A+ CHINESE RESTAURANT",44.04834,-73.459369
"1864","restaurant","LAO MA MA LA TANG",44.04834,-73.459369
"1865","restaurant","DELICIAS PIZZA AND CHICKEN",40.734242,-73.459446
"1866","restaurant","LIU BU",40.734242,-73.459446
"1867","restaurant","CHOPAN KABAB HOUSE",44.049143,-73.459463
"1868","restaurant","ARITA ICHIBAN",44.04755,-73.459849
"1869","restaurant","YI LAN HALAL RESTAURANT",44.045738,-73.459959
"1870","restaurant","DUMPLING GALAXY",44.042804,-73.460238
"1871","restaurant","RED MANGO",44.042804,-73.460238
"1872","restaurant","SA LA LA LA",44.042804,-73.460238
"1873","restaurant","TOUS LES JOURS",44.042804,-73.460238
"1874","restaurant","NIU POT",44.042804,-73.460238
"1875","restaurant","AMAZING TASTE",44.042804,-73.460238
"1876","restaurant","NAOMI KOSHER PIZZA",44.192458,-73.460615
"1877","restaurant","VILLAGE TAVERNA GREEK GRILL",44.699559,-73.46758
"1878","restaurant","SAIGON MARKET",44.699559,-73.46758
"1879","restaurant","LITTLE ITALY PIZZA III",44.699559,-73.46758
"1880","restaurant","NYU SIDESTEIN MARKET",44.699559,-73.46758
"1881","restaurant","CHIC-FIL-A, QUIZNOS SUBS, JW'S, TOSSED",44.699559,-73.46758
"1882","restaurant","NYU KOSHER EATERY",44.699559,-73.46758
"1883","restaurant","BE JUICE",44.699559,-73.46758
"1884","restaurant","CHIENG GARDEN KITCHEN",44.696985,-73.474864
"1885","restaurant","YES GARDEN",44.696985,-73.474864
"1886","restaurant","JING STAR RESTAURANT",44.504734,-73.476866
"1887","restaurant","FORMERLY CROWS",40.665994,-73.477245
"1888","restaurant","BLUE HILL RESTAURANT",40.665994,-73.477245
"1889","restaurant","SWEETGREEN",40.752221,-73.485741
"1890","restaurant","UMAMI BURGER",40.752221,-73.485741
"1891","restaurant","MAPLE",44.505927,-73.486454
"1892","restaurant","MEI YU SPRING RESTAURANT",43.412465,-73.490592
"1893","restaurant","FIVE GUYS FAMOUS BURGERS AND FRIES",43.087361,-73.502765
"1894","restaurant","PERCY'S PIZZA",43.087361,-73.502765
"1895","restaurant","BAR    1849     GRILL",43.087361,-73.502765
"1896","restaurant","TERRA BLUES",43.087361,-73.502765
"1897","restaurant","KIM'S ISLAND CHINESE RESTAURANT",43.093972,-73.504794
"1898","restaurant","BIG DADDY'S PIZZA",40.788902,-73.513595
"1899","restaurant","CHELSEA PLAYGROUND",40.688124,-73.523522
"1900","restaurant","SUBWAY",40.666421,-73.526401
"1901","restaurant","STONEFRUIT",40.666421,-73.526401
"1902","restaurant","PANDA HOUSE ON BEDFORD AVENUE",40.666421,-73.526401
"1903","restaurant","SKYLIGHT CAFE (MEDGAR EVERS COLLEGE)",40.666421,-73.526401
"1904","restaurant","BEDFORD COFFEE COMPANY",40.666421,-73.526401
"1905","restaurant","GOLDEN RING",40.666421,-73.526401
"1906","restaurant","SUSHI K BAR",40.666421,-73.526401
"1907","restaurant","SCRATCHBREAD",40.666421,-73.526401
"1908","restaurant","UNION SQUARE SPORTS & ENTERTAINMENT AT THEATRE FOR A NEW AUDIENCE",40.704292,-73.540238
"1909","restaurant","DOMINIQUE ANSEL BAKERY",41.27039,-73.542693
"1910","restaurant","BOQUERIA",41.270264,-73.546061
"1911","restaurant","TAQUERIA OAXACA",41.289815,-73.550303
"1912","restaurant","G STAR JERK",40.696793,-73.556814
"1913","restaurant","THE AVE LUNCH BOX",40.696793,-73.556814
"1914","restaurant","LAURA'S PIZZA",40.725916,-73.558438
"1915","restaurant","TILILA BAR & GRILL",40.725916,-73.558438
"1916","restaurant","LA PICARDIA DE BROADWAY",41.845448,-73.56013
"1917","restaurant","PICK-A-BAGEL",40.905472,-73.561399
"1918","restaurant","TASTE OF ITALY PIZZERIA",40.909221,-73.563199
"1919","restaurant","PACKARD  CAFE",40.909221,-73.563199
"1920","restaurant","21+ Lounge.",40.909221,-73.563199
"1921","restaurant","KELLY'S BAR",40.909221,-73.563199
"1922","restaurant","CRESCENT GRILL",40.909221,-73.563199
"1923","restaurant","GREEN APPLE DELIGHT",40.909221,-73.563199
"1924","restaurant","M. WELLS STEAKHOUSE",40.909221,-73.563199
"1925","restaurant","CAFFINO",40.909221,-73.563199
"1926","restaurant","TONY'S PIZZERIA",40.717857,-73.563443
"1927","restaurant","ULYSSES",43.301619,-73.569265
"1928","restaurant","STONE STREET TAVERN",43.301494,-73.570474
"1929","restaurant","MAD DOG & BEANS",43.30152,-73.5708
"1930","restaurant","BURGER BURGER",43.30134,-73.572674
"1931","restaurant","RUBEN'S EMPANADAS",43.30134,-73.572674
"1932","restaurant","BINGO DELI",43.30134,-73.572674
"1933","restaurant","JUSTINO'S PIZZERIA",43.30134,-73.572674
"1934","restaurant","TERRACE FISH & CHIPS",43.30134,-73.572674
"1935","restaurant","NEW GOLDEN CHOPSTICKS",43.30134,-73.572674
"1936","restaurant","DUNKIN' DONUTS, BASKIN ROBBINS",40.674751,-73.575154
"1937","restaurant","BUTCH AND COCO CAFE",40.630735,-73.577832
"1938","restaurant","PLAZA DELI",43.294303,-73.578714
"1939","restaurant","KUNG FU TEA",43.100669,-73.579904
"1940","restaurant","SHERATON TRIBECA NEW YORK HOTEL",43.100669,-73.579904
"1941","restaurant","FUZHOU ANPING FISHBALL",43.299178,-73.580565
"1942","restaurant","FLAVORS CAFE",43.098464,-73.581583
"1943","restaurant","RINTINTIN",43.1059,-73.5818
"1944","restaurant","MILE END SANDWICH",40.664738,-73.58194
"1945","restaurant","THE ORIGINAL SOUPMAN",43.103347,-73.582186
"1946","restaurant","STARBUCKS",43.103347,-73.582186
"1947","restaurant","CASABLANCA",40.90216,-73.582401
"1948","restaurant","CORNERSTYLE",40.90216,-73.582401
"1949","restaurant","NB. NATIONAL BAKERY",40.90216,-73.582401
"1950","restaurant","HAPPY DRAGON",40.90216,-73.582401
"1951","restaurant","BECKETT'S",43.101022,-73.583856
"1952","restaurant","BOMBAY'S",43.099478,-73.584012
"1953","restaurant","THE RITZ CARLTON NEW YORK BATTERY PARK",43.315231,-73.584661
"1954","restaurant","THE RITZ CARLTON NEW YORK BATTERY PARK",43.315231,-73.584661
"1955","restaurant","HILL CAFE",43.282499,-73.584928
"1956","restaurant","JUNG SIK",43.277541,-73.585404
"1957","restaurant","MASAKI TERIYAKI & SUSHI",43.282301,-73.585561
"1958","restaurant","PANINI & CO",43.267755,-73.58568
"1959","restaurant","STARBUCKS",43.267755,-73.58568
"1960","restaurant","TRINITY PLACE BAR & RESTAURANT",43.267755,-73.58568
"1961","restaurant","BABY'S ALL RIGHT",43.268843,-73.58598
"1962","restaurant","DEUTSCHE BANK- CONFERENCE CENTER",43.306102,-73.586513
"1963","restaurant","DEUTSCHE BANK",43.306102,-73.586513
"1964","restaurant","DEUTSCHE BANK- EXEC DINING ROOM",43.306102,-73.586513
"1965","restaurant","LE GLACIER",43.306102,-73.586513
"1966","restaurant","THE COUNTRY CAFE",43.306102,-73.586513
"1967","restaurant","STARBUCKS",43.306102,-73.586513
"1968","restaurant","JUST SALAD",43.274594,-73.586708
"1969","restaurant","WOOLWORTH TOWER KITCHEN",43.274594,-73.586708
"1970","restaurant","STARBUCKS",43.274594,-73.586708
"1971","restaurant","STARBUCKS",43.269105,-73.5871
"1972","restaurant","NEW YORK STOCK EXCHANGE",43.302425,-73.587118
"1973","restaurant","NEW YORK STOCK EXCHANGE EXECUTIVE SERVICES",43.302425,-73.587118
"1974","restaurant","PETER LUGER STEAKHOUSE",43.269924,-73.587412
"1975","restaurant","SUBWAY",43.086436,-73.587968
"1976","restaurant","BURGER KING",43.280988,-73.587976
"1977","restaurant","AROME",43.280988,-73.587976
"1978","restaurant","BURGER KING",43.280988,-73.587976
"1979","restaurant","NYC GENTLEMANS CLUB",43.572082,-73.608496
"1980","restaurant","IGNAZIO'S",42.328054,-73.616736
"1981","restaurant","C & L  DUMPLING HOUSE",40.682964,-73.618638
"1982","restaurant","SAMMY'S STEAKHOUSE",40.682964,-73.618638
"1983","restaurant","SONRIE CON NOSOTROS",40.635204,-73.629174
"1984","restaurant","THREE SISTERS KITCHEN",40.635204,-73.629174
"1985","restaurant","T.J. ASIAN BISTRO",40.635204,-73.629174
"1986","restaurant","COPPER KETTLE",40.635204,-73.629174
"1987","restaurant","FLYNNS GARDEN INN",40.635204,-73.629174
"1988","restaurant","THE DOG AND DUCK",40.635204,-73.629174
"1989","restaurant","ESAN THAI FOOD",40.635204,-73.629174
"1990","restaurant","MURPHY'S BAR/SEA FOOD HOUSE",40.635204,-73.629174
"1991","restaurant","SAFFRON GARDEN",40.635204,-73.629174
"1992","restaurant","NEW SZECHUAN HOUSE",40.635204,-73.629174
"1993","restaurant","THE GLOBE TAVERN",40.635204,-73.629174
"1994","restaurant","SKILLMAN'S  FAMOUS PIZZA & COFFEE SHOP",40.635204,-73.629174
"1995","restaurant","JACKS ALE HOUSE",40.635204,-73.629174
"1996","restaurant","AUBERGINE CAFFE",40.635204,-73.629174
"1997","restaurant","CLARET WINE BAR",40.635204,-73.629174
"1998","restaurant","APOLLONIA GALLERY",40.635204,-73.629174
"1999","restaurant","QUAINT",40.635204,-73.629174
"2000","restaurant","EL CHARRO ESPANOL",43.317406,-73.629733
"2001","restaurant","CHIPOTLE MEXICAN GRILL",43.301079,-73.632049
"2002","restaurant","ZUTTO",43.298864,-73.632817
"2003","restaurant","SUBWAY",40.674351,-73.635166
"2004","restaurant","GOLDEN KRUST CARIBBEAN BAKERY & GRILL",40.674351,-73.635166
"2005","restaurant","LITTLE CAESARS",40.674351,-73.635166
"2006","restaurant","BELVEDERE RESTAURANT",40.674351,-73.635166
"2007","restaurant","THE POUR HOUSE",40.674351,-73.635166
"2008","restaurant","PATE'S JEANTY",40.674351,-73.635166
"2009","restaurant","BEST NEW CHINA",40.674351,-73.635166
"2010","restaurant","China Delight",40.674351,-73.635166
"2011","restaurant","CHINA DELIGHT RESTAURANT",40.674351,-73.635166
"2012","restaurant","TROPICAL JERK",40.674351,-73.635166
"2013","restaurant","NINJA RESTAURANT",43.302655,-73.636243
"2014","restaurant","LEE'S VILLA CHINESE RESTAURANT",43.313807,-73.636901
"2015","restaurant","YASO TANGBAO",43.313807,-73.636901
"2016","restaurant","SHERWOODS KEEP",40.633681,-73.637746
"2017","restaurant","PIZZA CUCINA OF RIDGEWOOD",40.633681,-73.637746
"2018","restaurant","MARIACHI'S RESTAURANT",43.309492,-73.641449
"2019","restaurant","LEILANY'S BAKERY",40.613857,-73.643055
"2020","restaurant","GUAYACAN BAR & LOUNGE",40.613857,-73.643055
"2021","restaurant","SUBWAY",40.613857,-73.643055
"2022","restaurant","BURGER KING",40.613857,-73.643055
"2023","restaurant","MATAHEKO AFRICAN RESTAURANT AND LOUNGE",40.613857,-73.643055
"2024","restaurant","LA COMADRE MEXICAN RESTAURANT & BAKERY",40.613857,-73.643055
"2025","restaurant","APPLEBEE'S",40.613857,-73.643055
"2026","restaurant","LA CABANA RESTAURANT",40.613857,-73.643055
"2027","restaurant","BICHEIROS BAR",40.613857,-73.643055
"2028","restaurant","JEN RESTAURANT",40.613857,-73.643055
"2029","restaurant","EL RANCHO CIBAENO RESTAURANT",40.613857,-73.643055
"2030","restaurant","BONAO CHIMI RESTAURANT",40.613857,-73.643055
"2031","restaurant","THE LIME  BAR & LOUNGE",40.613857,-73.643055
"2032","restaurant","CARIBBEAN DELIGHTS",40.613857,-73.643055
"2033","restaurant","LETS GET JUICED LUCKY'S JUICE BAR",40.613857,-73.643055
"2034","restaurant","BASKETS BY ELLEE",40.613857,-73.643055
"2035","restaurant","KENNEDY FRIED CHICKEN AND FOOD GALAXY",40.613857,-73.643055
"2036","restaurant","KNOT OF THIS WORLD PRETZELS",40.613857,-73.643055
"2037","restaurant","WINTEA CREPE",40.613857,-73.643055
"2038","restaurant","GOURMET PIZZA",40.613857,-73.643055
"2039","restaurant","EL RANCHITO RESTAURANT AND BAKERY",40.613857,-73.643055
"2040","restaurant","EL RANCHO RESTAURANT",40.613857,-73.643055
"2041","restaurant","FIRST CHOICE DELI",40.613857,-73.643055
"2042","restaurant","BON APPETIT RESTAURANT",40.613857,-73.643055
"2043","restaurant","502 BAR RESTAURANT",40.613857,-73.643055
"2044","restaurant","JOPHSUA 19",40.613857,-73.643055
"2045","restaurant","NURIA'S RESTAURANT",40.613857,-73.643055
"2046","restaurant","EXPRESS SOFT TACO",40.613857,-73.643055
"2047","restaurant","KASSIM'S BAKERY & RESTAURANT",40.613857,-73.643055
"2048","restaurant","DUNKIN' DONUTS",40.613857,-73.643055
"2049","restaurant","HEAVENLY FRITAILLE RESTAURANT",40.613857,-73.643055
"2050","restaurant","KAY MANMANM RESTAURANT",40.613857,-73.643055
"2051","restaurant","CRYSTAL CURRY HOUSE",40.613857,-73.643055
"2052","restaurant","XIN XING 88 CHINESE RESTAURANT",40.613857,-73.643055
"2053","restaurant","VILLAGE DINER",40.613857,-73.643055
"2054","restaurant","VICTOR'S COFFEE SHOP",40.613857,-73.643055
"2055","restaurant","EL PATIO",40.613857,-73.643055
"2056","restaurant","DEELICIOUS CARIBBEAN FOODS",40.613857,-73.643055
"2057","restaurant","DUNKIN' DONUTS, BASKIN ROBBINS",40.613857,-73.643055
"2058","restaurant","TACO BELL, PIZZA HUT",40.613857,-73.643055
"2059","restaurant","DUNKIN' DONUTS",40.613857,-73.643055
"2060","restaurant","EL ENCANTO CENTRO-AMERICANO RESTAURANT",40.613857,-73.643055
"2061","restaurant","ZHANG'S GARDEN",40.613857,-73.643055
"2062","restaurant","MACUMBA BAR & RESTAURANT",40.613857,-73.643055
"2063","restaurant","HAPPY KITCHEN INC",40.613857,-73.643055
"2064","restaurant","STELLA'S COFFEE SHOP",40.613857,-73.643055
"2065","restaurant","LITTLE CAESARS",40.613857,-73.643055
"2066","restaurant","HAPPY NIGHT RESTAURANT",40.613857,-73.643055
"2067","restaurant","EXPRESSION HEALTHY",40.613857,-73.643055
"2068","restaurant","WENDY'S",40.613857,-73.643055
"2069","restaurant","DUNKIN' DONUTS, BASKIN ROBBINS",40.613857,-73.643055
"2070","restaurant","JOEY PEPPERONIS PIZZA AND FAT BOYS CHICKEN AND RIBS",40.613857,-73.643055
"2071","restaurant","EL RINCONCITO DE NAGUA",40.613857,-73.643055
"2072","restaurant","DOMINO'S",40.613857,-73.643055
"2073","restaurant","GOLDEN KITCHEN",40.613857,-73.643055
"2074","restaurant","HONG KONG GOURMET",40.613857,-73.643055
"2075","restaurant","PANDA KING HOUSE",40.613857,-73.643055
"2076","restaurant","MR. WONTON",40.613857,-73.643055
"2077","restaurant","PAN UGO BAKERY",40.613857,-73.643055
"2078","restaurant","CROWN FRIED CHICKEN",40.613857,-73.643055
"2079","restaurant","NEW LANE PIZZERIA",40.613857,-73.643055
"2080","restaurant","EASTERN RESTAURANT",40.613857,-73.643055
"2081","restaurant","MIKE'S PUB",40.613857,-73.643055
"2082","restaurant","SUBWAY",40.613857,-73.643055
"2083","restaurant","REMESHWAR TEMPLE YOGA SPICES",40.613857,-73.643055
"2084","restaurant","LITTLE CAESARS",40.613857,-73.643055
"2085","restaurant","SUBWAY",40.613857,-73.643055
"2086","restaurant","MARINA RESTAURANT",40.613857,-73.643055
"2087","restaurant","LOS RANCHEROS",40.613857,-73.643055
"2088","restaurant","JAMAICA MULTI PLEX CINEMAS",40.613857,-73.643055
"2089","restaurant","KINGS CHEF",40.613857,-73.643055
"2090","restaurant","TRATTORIA LUCIA",40.613857,-73.643055
"2091","restaurant","ROLLIN GREENS",40.613857,-73.643055
"2092","restaurant","SUBWAY",40.613857,-73.643055
"2093","restaurant","NANCY'S FIRE SIDE",40.613857,-73.643055
"2094","restaurant","DUNKIN' DONUTS",40.613857,-73.643055
"2095","restaurant","BELLROSE DELI",40.613857,-73.643055
"2096","restaurant","TRIPLE CROWN DINER",40.613857,-73.643055
"2097","restaurant","CHIQUI CAFE",40.613857,-73.643055
"2098","restaurant","CROWN FRIED CHICKEN",40.613857,-73.643055
"2099","restaurant","NEW DUMPLING HOUSE",40.613857,-73.643055
"2100","restaurant","EL CHALACO RESTAURANT PERUANO",40.613857,-73.643055
"2101","restaurant","AVENUE DINER",40.613857,-73.643055
"2102","restaurant","EL GRAN CANARIO II RESTAURANT",40.613857,-73.643055
"2103","restaurant","SAL'S PIZZERIA",40.613857,-73.643055
"2104","restaurant","MISTURA PERUANA RESTAURANT",40.613857,-73.643055
"2105","restaurant","RONG HUA CHINESE RESTAURANT",40.613857,-73.643055
"2106","restaurant","CHEUNG KING",40.613857,-73.643055
"2107","restaurant","NACIONES UNIDAS",40.613857,-73.643055
"2108","restaurant","CRAZY WILLYS BAR",40.613857,-73.643055
"2109","restaurant","JUMBO CHINESE KITCHEN",40.613857,-73.643055
"2110","restaurant","BAGEL BIN",40.613857,-73.643055
"2111","restaurant","YOSMIRA RESTAURANT",40.613857,-73.643055
"2112","restaurant","TONY'S PIZZA",40.613857,-73.643055
"2113","restaurant","HERMES BILLIARDS & CAFE",40.613857,-73.643055
"2114","restaurant","ARMANDO'S POLLO RICO RESTAURANT",40.613857,-73.643055
"2115","restaurant","EL PALO RESTAURANT",40.613857,-73.643055
"2116","restaurant","AHUACHAPAN",40.613857,-73.643055
"2117","restaurant","DUNKIN' DONUTS, BASKIN ROBBINS",40.613857,-73.643055
"2118","restaurant","SHINY HOUSE RESTAURANT",40.613857,-73.643055
"2119","restaurant","LABADEE MANOIR",40.613857,-73.643055
"2120","restaurant","MATEUS RESTAURANT",40.613857,-73.643055
"2121","restaurant","LE BON PAIN",40.613857,-73.643055
"2122","restaurant","ABOU BAKERY",40.613857,-73.643055
"2123","restaurant","HARDAT BAKERY AND ROTI SHOP",40.613857,-73.643055
"2124","restaurant","CHEF MOM GRILL BAKERY",40.613857,-73.643055
"2125","restaurant","POPEYES LOUISIANA KITCHEN",40.613857,-73.643055
"2126","restaurant","LA BAGUETTE SHOP",40.613857,-73.643055
"2127","restaurant","BIG JONS PIZZA & RESTAURANT",40.613857,-73.643055
"2128","restaurant","EASTERN RESTAURANT",40.613857,-73.643055
"2129","restaurant","ROTI EXPRESS",40.613857,-73.643055
"2130","restaurant","NYCS FRIED CHICKEN",40.613857,-73.643055
"2131","restaurant","PRIMA PIZZA",40.613857,-73.643055
"2132","restaurant","SUBWAY",40.613857,-73.643055
"2133","restaurant","JALAN DELICIOUS FOOD",40.613857,-73.643055
"2134","restaurant","GUYANA BAKERY",40.613857,-73.643055
"2135","restaurant","CALIFORNIA BAR & LOUNGE",40.613857,-73.643055
"2136","restaurant","EL PUERTO MEXICANO",40.613857,-73.643055
"2137","restaurant","parsons deli & grocery",40.613857,-73.643055
"2138","restaurant","NEW SUNNY GARDEN RESTAURANT",40.613857,-73.643055
"2139","restaurant","EL IZALCO RESTAURANT",40.613857,-73.643055
"2140","restaurant","PUERTO PLATA RESTAURANT",40.613857,-73.643055
"2141","restaurant","JAMAICAN FLAVOURS",40.613857,-73.643055
"2142","restaurant","DUNKIN' DONUTS, BASKIN ROBBINS",40.613857,-73.643055
"2143","restaurant","EL NUEVO CAFE LATINO",40.613857,-73.643055
"2144","restaurant","MCDONALD'S",40.613857,-73.643055
"2145","restaurant","MCDONALD'S",40.613857,-73.643055
"2146","restaurant","WENDY'S",40.613857,-73.643055
"2147","restaurant","RESTAURANT & CAFETERIA CENTRO AMERICA",40.613857,-73.643055
"2148","restaurant","EASTERN CAFE",40.613857,-73.643055
"2149","restaurant","EL PATIO",40.613857,-73.643055
"2150","restaurant","LA NUEVA PLAYITAS",40.613857,-73.643055
"2151","restaurant","MCDONALD'S",40.613857,-73.643055
"2152","restaurant","CHASE TASTE BUFFET",40.613857,-73.643055
"2153","restaurant","SUBWAY",40.613857,-73.643055
"2154","restaurant","ESEX LOUNGE",40.613857,-73.643055
"2155","restaurant","EL MEZCAL BAR & GRILL",40.613857,-73.643055
"2156","restaurant","LA FLOR DEL PARAISO FRANCY RESTAURANT #4",40.613857,-73.643055
"2157","restaurant","EL DORADO RESTAURANT",40.613857,-73.643055
"2158","restaurant","ST. ALBAN'S II PIZZERIA & RESTAURANT",40.613857,-73.643055
"2159","restaurant","MARGHERITA PIZZA",40.613857,-73.643055
"2160","restaurant","MAY LUCK KITCHEN",40.613857,-73.643055
"2161","restaurant","BLARNEY BAR",40.613857,-73.643055
"2162","restaurant","PERFECTO PIZZA & COFFEE SHOP",40.613857,-73.643055
"2163","restaurant","CROWN FRIED CHICKEN",40.613857,-73.643055
"2164","restaurant","TAVERN LOUNGE",40.613857,-73.643055
"2165","restaurant","SUBWAY",40.613857,-73.643055
"2166","restaurant","SUBWAY",40.613857,-73.643055
"2167","restaurant","AL GOLDEN LION DELI",40.613857,-73.643055
"2168","restaurant","POPEYES LOUISIANA KITCHEN",40.613857,-73.643055
"2169","restaurant","WINDIES RESTAURANT AND BAR",40.613857,-73.643055
"2170","restaurant","EL BLOQUE DELI",40.613857,-73.643055
"2171","restaurant","EL JACAL MEXICANO DELI",40.613857,-73.643055
"2172","restaurant","NEW KING WOK RESTAURANT",40.613857,-73.643055
"2173","restaurant","OUR VILLAGE ROTI SHOP",40.613857,-73.643055
"2174","restaurant","CREOLE BUFFET",40.613857,-73.643055
"2175","restaurant","NAZ BAKERY & ROTI SHOP",40.613857,-73.643055
"2176","restaurant","CRISPY CHICKEN RESTAURANT",40.613857,-73.643055
"2177","restaurant","SUBWAY",40.613857,-73.643055
"2178","restaurant","FORTUNE KITCHEN",40.613857,-73.643055
"2179","restaurant","JOE'S PIZZA AND PASTA RESTAURANT",40.613857,-73.643055
"2180","restaurant","INDEPENDENCE CAFE",40.613857,-73.643055
"2181","restaurant","PANEORAMA BAKERY",40.613857,-73.643055
"2182","restaurant","LA GITANA 3 PANADERIA Y RESTAURANTE",40.613857,-73.643055
"2183","restaurant","POLLOS DONA MARIA",40.613857,-73.643055
"2184","restaurant","LUCKY STAR RESTAURANT",40.613857,-73.643055
"2185","restaurant","KFC",40.613857,-73.643055
"2186","restaurant","LA NOSTRA PIZZERIA AND RESTAURANT",40.613857,-73.643055
"2187","restaurant","EL CAFETAL BAKERY",40.613857,-73.643055
"2188","restaurant","WOODHAVEN MANOR CATERS AND BANQUET INC",40.613857,-73.643055
"2189","restaurant","NO.1 MR. LIN RESTAURANT",40.613857,-73.643055
"2190","restaurant","EVACHA'S COFFEE SHOP",40.613857,-73.643055
"2191","restaurant","TAJADAS BAKERY & RESTAURANT",40.613857,-73.643055
"2192","restaurant","EL ANZUELO FINO RESTAURANT",40.613857,-73.643055
"2193","restaurant","HING YUAN KITCHEN",40.613857,-73.643055
"2194","restaurant","NEW POP'S RESTAURANT",40.613857,-73.643055
"2195","restaurant","POP'S RESTAURANT",40.613857,-73.643055
"2196","restaurant","DELICIA DONA MARIA RESTAURANT",40.613857,-73.643055
"2197","restaurant","NEW BAKHTAR KABOB",40.613857,-73.643055
"2198","restaurant","HONG KONG RESTAURANT",40.613857,-73.643055
"2199","restaurant","Sweet Bakery",40.613857,-73.643055
"2200","restaurant","PALACE FRIED CHICKEN",40.613857,-73.643055
"2201","restaurant","CHINESE NO. 1 RESTAURANT",40.613857,-73.643055
"2202","restaurant","CARNIVAL PALACE",40.613857,-73.643055
"2203","restaurant","VINCENT AND ANDREA PIZZERIA",40.613857,-73.643055
"2204","restaurant","TROPICAL RESTAURANT",40.613857,-73.643055
"2205","restaurant","LITTLE BROWN JUG",40.613857,-73.643055
"2206","restaurant","CUENCA COFFEE SHOP RESTAURANT",40.613857,-73.643055
"2207","restaurant","LUCKY THAILAND KITCHEN",40.613857,-73.643055
"2208","restaurant","CARIDAD RESTAURANT",40.613857,-73.643055
"2209","restaurant","DUNKIN' DONUTS, BASKIN ROBBINS",40.613857,-73.643055
"2210","restaurant","MARACUS CLUB AND RESTAURANT",40.613857,-73.643055
"2211","restaurant","CARIBBEAN CABANA RESTAURANT & LOUNGE",40.613857,-73.643055
"2212","restaurant","2 PALMITAS MEXICAN DELI",40.613857,-73.643055
"2213","restaurant","829 BAR RESTAURANT",40.613857,-73.643055
"2214","restaurant","MCDONALD'S",40.613857,-73.643055
"2215","restaurant","INDIAN CURRY EXPRESS",40.613857,-73.643055
"2216","restaurant","U-ME SUSHI",40.613857,-73.643055
"2217","restaurant","LA NEGRA RESTAURANT",40.613857,-73.643055
"2218","restaurant","D'ALEO'S PIZZERIA",40.613857,-73.643055
"2219","restaurant","HAPPY DAYS LOUNGE",40.613857,-73.643055
"2220","restaurant","MI CASA RESTAURANT",40.613857,-73.643055
"2221","restaurant","DUNKIN' DONUTS, BASKIN ROBBINS",40.613857,-73.643055
"2222","restaurant","LA GITANA PANADERIA - RESTAURANTE",40.613857,-73.643055
"2223","restaurant","DOUBLE HAPPY KITCHEN",40.613857,-73.643055
"2224","restaurant","TASTE OF THE TOWN",40.613857,-73.643055
"2225","restaurant","OAXAQUITA BELLA RESTAURANT AND BAKERY",40.613857,-73.643055
"2226","restaurant","POLLO CAMPERO",40.613857,-73.643055
"2227","restaurant","SONRISA BAR",40.613857,-73.643055
"2228","restaurant","24 HOUR FITNESS #288",40.613857,-73.643055
"2229","restaurant","CODE  LOUNGE",40.613857,-73.643055
"2230","restaurant","BICHEIRO'S CAFE",40.613857,-73.643055
"2231","restaurant","JOHN'S RESTAURANT",40.613857,-73.643055
"2232","restaurant","INFINITY BAR",40.613857,-73.643055
"2233","restaurant","GIRASOL BAKERY",40.613857,-73.643055
"2234","restaurant","MANGOS PARADISE",40.613857,-73.643055
"2235","restaurant","VILLAGE MARIA PIZZA II",41.511203,-73.645799
"2236","restaurant","DUNKIN' DONUTS",41.511203,-73.645799
"2237","restaurant","HAPPY FORTUNE II",41.511203,-73.645799
"2238","restaurant","PEPPERJACK GRILL",41.511203,-73.645799
"2239","restaurant","GRAND BO KY RESTAURANT",43.316564,-73.646057
"2240","restaurant","218 RESTAURANT",43.316564,-73.646057
"2241","restaurant","ABBA BAR AND GRILL",43.316564,-73.646057
"2242","restaurant","THE SAINT AUSTERE",43.316564,-73.646057
"2243","restaurant","PUMPS EXOTIC BAR",43.316564,-73.646057
"2244","restaurant","DUNKIN' DONUTS",43.316564,-73.646057
"2245","restaurant","SUPER STAR KTV",42.705156,-73.64635
"2246","restaurant","729 BAR & GRILL",43.321087,-73.646832
"2247","restaurant","JAMAICAN ROSE CUISINE",43.321087,-73.646832
"2248","restaurant","CREATIVE JUICES",43.302906,-73.647038
"2249","restaurant","BANI RESTAURANT LLC",42.741368,-73.647515
"2250","restaurant","OPEN MARKET",43.317401,-73.64759
"2251","restaurant","OPEN KITCHEN",43.317401,-73.64759
"2252","restaurant","GRAMERCY GRILL",43.323576,-73.648117
"2253","restaurant","JAQUELINE'S BAKERY BAR RESTAURANT",40.778893,-73.648284
"2254","restaurant","GO GO CURRY",43.320312,-73.649
"2255","restaurant","GELATO TI AMO",43.320312,-73.649
"2256","restaurant","COCO FRESH TEA & JUICE",43.320312,-73.649
"2257","restaurant","120 BAY CAFE",43.31674,-73.649002
"2258","restaurant","BRISAS DEL MAR SEAFOOD MARKET",40.707848,-73.649325
